region,department,fedecode,l_2013,pop_2011,nshn,age_shn,_m_lic_shn,sub_ter,_m_mho_sub,ndip,age_dip,_m_mho_dip,nent,_m_mho_ent,nequ,_m_mho_equ,l_2013_n,nshn_n,sub_ter_n,ndip_n,nent_n,nequ_n,fedenom,_m_mho_fed,depnom,regnom
42,68,112,427,749919,2,16,"matched (3)",12000,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",569.3948,2.666955,16001.73,62.67344,705.4095,4417.811,"SPORTS DE GLACE","matched (3)","Haut-Rhin","Alsace"
42,68,113,7397,749919,8,16.25,"matched (3)",71150,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",9863.732,10.66782,94876.91,62.67344,705.4095,4417.811,"GYMNASTIQUE","matched (3)","Haut-Rhin","Alsace"
42,68,114,277,749919,1,23,"matched (3)",5500,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",369.3732,1.333477,7334.125,62.67344,705.4095,4417.811,"HALTEROPHILIE","matched (3)","Haut-Rhin","Alsace"
42,68,115,8541,749919,4,18.75,"matched (3)",56300,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",11389.23,5.33391,75074.77,62.67344,705.4095,4417.811,"HANDBALL","matched (3)","Haut-Rhin","Alsace"
42,68,117,5761,749919,17,22.52941,"matched (3)",44000,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",7682.163,22.66912,58673,62.67344,705.4095,4417.811,"JUDO","matched (3)","Haut-Rhin","Alsace"
42,68,118,603,749919,1,17,"matched (3)",11000,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",804.0869,1.333477,14668.25,62.67344,705.4095,4417.811,"LUTTE","matched (3)","Haut-Rhin","Alsace"
42,68,119,4431,749919,19,21.10526,"matched (3)",131750,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",5908.638,25.33607,175685.6,62.67344,705.4095,4417.811,"NATATION","matched (3)","Haut-Rhin","Alsace"
42,68,121,4645,749919,6,24,"matched (3)",105100,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",6194.002,8.000864,140148.5,62.67344,705.4095,4417.811,"SKI","matched (3)","Haut-Rhin","Alsace"
42,68,122,366,749919,0,,"master only (1)",0,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",488.0527,0,0,62.67344,705.4095,4417.811,"TAEKWONDO","matched (3)","Haut-Rhin","Alsace"
42,68,123,10158,749919,3,16.66667,"matched (3)",173100,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",13545.46,4.000432,230824.9,62.67344,705.4095,4417.811,"TENNIS","matched (3)","Haut-Rhin","Alsace"
42,68,124,1555,749919,3,15,"matched (3)",37800,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",2073.557,4.000432,50405.45,62.67344,705.4095,4417.811,"TENNIS DE TABLE","matched (3)","Haut-Rhin","Alsace"
42,68,125,2794,749919,2,26,"matched (3)",52200,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",3725.736,2.666955,69607.52,62.67344,705.4095,4417.811,"TIR","matched (3)","Haut-Rhin","Alsace"
42,68,126,729,749919,3,19.33333,"matched (3)",9000,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",972.105,4.000432,12001.3,62.67344,705.4095,4417.811,"TIR A L'ARC","matched (3)","Haut-Rhin","Alsace"
42,68,127,529,749919,0,,"master only (1)",15000,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",705.4095,0,20002.16,62.67344,705.4095,4417.811,"TRIATHLON","matched (3)","Haut-Rhin","Alsace"
42,68,128,1193,749919,1,35,"matched (3)",60000,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",1590.839,1.333477,80008.64,62.67344,705.4095,4417.811,"VOILE","matched (3)","Haut-Rhin","Alsace"
42,68,129,1895,749919,21,20.23809,"matched (3)",73500,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",2526.94,28.00303,98010.59,62.67344,705.4095,4417.811,"VOLLEY","matched (3)","Haut-Rhin","Alsace"
42,68,131,526,749919,1,20,"matched (3)",24300,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",701.4091,1.333477,32403.5,62.67344,705.4095,4417.811,"HOCKEY SUR GLACE","matched (3)","Haut-Rhin","Alsace"
42,68,201,560,749919,0,,"master only (1)",10500,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",746.7473,0,14001.51,62.67344,705.4095,4417.811,"AEROMODELISME","matched (3)","Haut-Rhin","Alsace"
42,68,202,408,749919,0,,"master only (1)",34800,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",544.0588,0,46405.01,62.67344,705.4095,4417.811,"AERONAUTIQUE","matched (3)","Haut-Rhin","Alsace"
42,68,204,796,749919,0,,"master only (1)",0,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",1061.448,0,0,62.67344,705.4095,4417.811,"AIKIDO AIKIBUDO","matched (3)","Haut-Rhin","Alsace"
42,68,205,122,749919,0,,"master only (1)",0,"master only (1)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",162.6842,0,0,62.67344,705.4095,4417.811,"AIKIDO BUDO","matched (3)","Haut-Rhin","Alsace"
42,68,206,551,749919,2,20.5,"matched (3)",0,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",734.746,2.666955,0,62.67344,705.4095,4417.811,"AUTOMOBILE","matched (3)","Haut-Rhin","Alsace"
42,68,209,111,749919,0,,"master only (1)",0,"master only (1)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",148.016,0,0,62.67344,705.4095,4417.811,"BALL","matched (3)","Haut-Rhin","Alsace"
42,68,210,186,749919,1,17,"matched (3)",7800,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",248.0268,1.333477,10401.12,62.67344,705.4095,4417.811,"BILLARD","matched (3)","Haut-Rhin","Alsace"
42,68,211,117,749919,0,,"master only (1)",0,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",156.0168,0,0,62.67344,705.4095,4417.811,"SPORT BOULES","matched (3)","Haut-Rhin","Alsace"
42,68,212,468,749919,0,,"master only (1)",36600,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",624.0674,0,48805.27,62.67344,705.4095,4417.811,"SAVATE BOXE FRANCAISE","matched (3)","Haut-Rhin","Alsace"
42,68,213,2107,749919,2,17,"matched (3)",10200,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",2809.637,2.666955,13601.47,62.67344,705.4095,4417.811,"BOWLING ET SPORTS DE QUILLES","matched (3)","Haut-Rhin","Alsace"
42,68,217,229,749919,6,22.33333,"matched (3)",26400,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",305.3663,8.000864,35203.8,62.67344,705.4095,4417.811,"COURSE D'ORIENTATION","matched (3)","Haut-Rhin","Alsace"
42,68,218,1140,749919,0,,"master only (1)",16200,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",1520.164,0,21602.33,62.67344,705.4095,4417.811,"CYCLOTOURISME","matched (3)","Haut-Rhin","Alsace"
42,68,219,1477,749919,3,24.33333,"matched (3)",4500,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",1969.546,4.000432,6000.648,62.67344,705.4095,4417.811,"DANSE","matched (3)","Haut-Rhin","Alsace"
42,68,221,1552,749919,0,,"master only (1)",33000,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",2069.557,0,44004.75,62.67344,705.4095,4417.811,"ETUDES et SPORTS SOUS","matched (3)","Haut-Rhin","Alsace"
42,68,222,182,749919,0,,"master only (1)",4500,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",242.6929,0,6000.648,62.67344,705.4095,4417.811,"FOOTBALL AMERICAIN","matched (3)","Haut-Rhin","Alsace"
42,68,229,3764,749919,1,17,"matched (3)",63300,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",5019.209,1.333477,84409.12,62.67344,705.4095,4417.811,"KARATE","matched (3)","Haut-Rhin","Alsace"
42,68,232,841,749919,0,,"master only (1)",57900,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",1121.454,0,77208.34,62.67344,705.4095,4417.811,"MONTAGNE ESCALADE","matched (3)","Haut-Rhin","Alsace"
42,68,233,754,749919,1,29,"matched (3)",0,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",1005.442,1.333477,0,62.67344,705.4095,4417.811,"MOTOCYCLISME","matched (3)","Haut-Rhin","Alsace"
42,68,237,109,749919,0,,"master only (1)",6000,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",145.349,0,8000.864,62.67344,705.4095,4417.811,"PARACHUTISME","matched (3)","Haut-Rhin","Alsace"
42,68,238,93,749919,0,,"master only (1)",0,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",124.0134,0,0,62.67344,705.4095,4417.811,"PECHE AU COUP","matched (3)","Haut-Rhin","Alsace"
42,68,239,5,749919,0,,"master only (1)",0,"master only (1)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",6.667387,0,0,62.67344,705.4095,4417.811,"PECHEURS EN MER","matched (3)","Haut-Rhin","Alsace"
42,68,242,880,749919,0,,"master only (1)",16800,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",1173.46,0,22402.42,62.67344,705.4095,4417.811,"PETANQUE ET JEU PROVENCAL","matched (3)","Haut-Rhin","Alsace"
42,68,243,165,749919,0,,"master only (1)",0,"master only (1)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",220.0238,0,0,62.67344,705.4095,4417.811,"PLANEUR ULM","matched (3)","Haut-Rhin","Alsace"
42,68,245,123,749919,0,,"master only (1)",0,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",164.0177,0,0,62.67344,705.4095,4417.811,"RANDONNEE PEDESTRE","matched (3)","Haut-Rhin","Alsace"
42,68,246,298,749919,2,17.5,"matched (3)",20400,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",397.3763,2.666955,27202.94,62.67344,705.4095,4417.811,"ROLLER SPORTS","matched (3)","Haut-Rhin","Alsace"
42,68,249,581,749919,3,21,"matched (3)",0,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",774.7504,4.000432,0,62.67344,705.4095,4417.811,"SAUVETAGE ET SECOURISME","matched (3)","Haut-Rhin","Alsace"
42,68,250,78,749919,0,,"master only (1)",12900,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",104.0112,0,17201.86,62.67344,705.4095,4417.811,"SKI  NAUTIQUE WAKEBOARD","matched (3)","Haut-Rhin","Alsace"
42,68,253,6,749919,0,,"master only (1)",0,"master only (1)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",8.000864,0,0,62.67344,705.4095,4417.811,"SURF","matched (3)","Haut-Rhin","Alsace"
42,68,254,640,749919,0,,"master only (1)",0,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",853.4255,0,0,62.67344,705.4095,4417.811,"TAICHICHUAN ET CHI GONG (Non agréée)","matched (3)","Haut-Rhin","Alsace"
42,68,256,51,749919,0,,"master only (1)",4500,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",68.00735,0,6000.648,62.67344,705.4095,4417.811,"TWIRLING BATON","matched (3)","Haut-Rhin","Alsace"
42,68,257,120,749919,1,56,"matched (3)",29400,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",160.0173,1.333477,39204.23,62.67344,705.4095,4417.811,"VOL A VOILE","matched (3)","Haut-Rhin","Alsace"
42,68,258,441,749919,0,,"master only (1)",16500,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",588.0635,0,22002.38,62.67344,705.4095,4417.811,"VOL LIBRE","matched (3)","Haut-Rhin","Alsace"
42,68,261,317,749919,0,,"master only (1)",0,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",422.7123,0,0,62.67344,705.4095,4417.811,"SPORTS DE CONTACT","matched (3)","Haut-Rhin","Alsace"
42,68,262,122,749919,0,,"master only (1)",0,"master only (1)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",162.6842,0,0,62.67344,705.4095,4417.811,"DOUBLE DUTCH","matched (3)","Haut-Rhin","Alsace"
42,68,401,1658,749919,0,,"master only (1)",22500,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",2210.906,0,30003.24,62.67344,705.4095,4417.811,"C.A.F.","matched (3)","Haut-Rhin","Alsace"
42,68,402,6761,749919,0,,"master only (1)",67500,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",9015.641,0,90009.72,62.67344,705.4095,4417.811,"E.P.G.V.","matched (3)","Haut-Rhin","Alsace"
42,68,403,3899,749919,0,,"master only (1)",9900,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",5199.228,0,13201.43,62.67344,705.4095,4417.811,"E.P.M.M.","matched (3)","Haut-Rhin","Alsace"
42,68,404,67,749919,0,,"master only (1)",0,"master only (1)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",89.34298,0,0,62.67344,705.4095,4417.811,"RETRAITE SPORTIVE","matched (3)","Haut-Rhin","Alsace"
42,68,405,367,749919,0,,"master only (1)",0,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",489.3862,0,0,62.67344,705.4095,4417.811,"SPORT TRAVAILLISTE","matched (3)","Haut-Rhin","Alsace"
42,68,406,534,749919,0,,"master only (1)",0,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",712.0769,0,0,62.67344,705.4095,4417.811,"DEFENSE","matched (3)","Haut-Rhin","Alsace"
42,68,407,19,749919,0,,"master only (1)",0,"master only (1)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",25.33607,0,0,62.67344,705.4095,4417.811,"MILIEU RURAL","matched (3)","Haut-Rhin","Alsace"
42,68,408,5537,749919,0,,"master only (1)",25050,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",7383.464,0,33403.61,62.67344,705.4095,4417.811,"F.S.C.F.","matched (3)","Haut-Rhin","Alsace"
42,68,410,3584,749919,0,,"master only (1)",24900,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",4779.183,0,33203.59,62.67344,705.4095,4417.811,"F.S.G.T.","matched (3)","Haut-Rhin","Alsace"
42,68,411,158,749919,0,,"master only (1)",0,"master only (1)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",210.6894,0,0,62.67344,705.4095,4417.811,"POLICE","matched (3)","Haut-Rhin","Alsace"
42,68,413,317,749919,0,,"master only (1)",40500,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",422.7123,0,54005.83,62.67344,705.4095,4417.811,"UFOLEP","matched (3)","Haut-Rhin","Alsace"
42,68,417,49,749919,0,,"master only (1)",0,"master only (1)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",65.34039,0,0,62.67344,705.4095,4417.811,"LEO LAGRANGE","matched (3)","Haut-Rhin","Alsace"
42,68,420,2242,749919,0,,"master only (1)",31050,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",2989.656,0,41404.47,62.67344,705.4095,4417.811,"FEDERATION SPORTIVE DES ASPTT","matched (3)","Haut-Rhin","Alsace"
42,68,501,276,749919,2,39,"matched (3)",41550,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",368.0397,2.666955,55405.98,62.67344,705.4095,4417.811,"HANDISPORT","matched (3)","Haut-Rhin","Alsace"
42,68,503,468,749919,1,24,"matched (3)",9000,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",624.0674,1.333477,12001.3,62.67344,705.4095,4417.811,"SPORT ADAPTE","matched (3)","Haut-Rhin","Alsace"
42,68,601,286,749919,0,,"master only (1)",0,"master only (1)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",381.3745,0,0,62.67344,705.4095,4417.811,"F.F. SPORT U","matched (3)","Haut-Rhin","Alsace"
42,68,603,23,749919,0,,"master only (1)",0,"master only (1)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",30.66998,0,0,62.67344,705.4095,4417.811,"U.N.C.U.","matched (3)","Haut-Rhin","Alsace"
42,68,604,13806,749919,0,,"master only (1)",18000,"matched (3)",47,30.5957,"matched (3)",529,"matched (3)",3313,"matched (3)",18409.99,0,24002.59,62.67344,705.4095,4417.811,"U.N.S.S.","matched (3)","Haut-Rhin","Alsace"
43,25,101,1283,527959,4,26,"matched (3)",39500,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",2430.113,7.576346,74816.41,392.0759,744.376,4873.484,"ATHLETISME","matched (3)","Doubs","Franche-ComtŽ"
43,25,102,248,527959,0,,"master only (1)",0,"master only (1)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",469.7335,0,0,392.0759,744.376,4873.484,"AVIRON","matched (3)","Doubs","Franche-ComtŽ"
43,25,103,1480,527959,0,,"master only (1)",23000,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",2803.248,0,43563.99,392.0759,744.376,4873.484,"BADMINTON","matched (3)","Doubs","Franche-ComtŽ"
43,25,105,1798,527959,4,16.5,"matched (3)",22400,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",3405.567,7.576346,42427.54,392.0759,744.376,4873.484,"BASKET","matched (3)","Doubs","Franche-ComtŽ"
43,25,106,566,527959,1,34,"matched (3)",6500,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",1072.053,1.894086,12311.56,392.0759,744.376,4873.484,"BOXE","matched (3)","Doubs","Franche-ComtŽ"
43,25,107,818,527959,4,19.75,"matched (3)",29600,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",1549.363,7.576346,56064.96,392.0759,744.376,4873.484,"CANOË","matched (3)","Doubs","Franche-ComtŽ"
43,25,108,1493,527959,23,23,"matched (3)",67900,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",2827.871,43.56399,128608.5,392.0759,744.376,4873.484,"CYCLISME","matched (3)","Doubs","Franche-ComtŽ"
43,25,109,5793,527959,1,20,"matched (3)",14000,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",10972.44,1.894086,26517.21,392.0759,744.376,4873.484,"EQUITATION","matched (3)","Doubs","Franche-ComtŽ"
43,25,110,344,527959,0,,"master only (1)",31464,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",651.5657,0,59595.54,392.0759,744.376,4873.484,"ESCRIME","matched (3)","Doubs","Franche-ComtŽ"
43,25,111,20305,527959,7,19.28572,"matched (3)",148500,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",38459.43,13.25861,281271.8,392.0759,744.376,4873.484,"FOOTBALL","matched (3)","Doubs","Franche-ComtŽ"
43,25,112,266,527959,0,,"master only (1)",4400,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",503.827,0,8333.98,392.0759,744.376,4873.484,"SPORTS DE GLACE","matched (3)","Doubs","Franche-ComtŽ"
43,25,113,2234,527959,1,15,"matched (3)",58600,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",4231.389,1.894086,110993.5,392.0759,744.376,4873.484,"GYMNASTIQUE","matched (3)","Doubs","Franche-ComtŽ"
43,25,114,309,527959,4,32.5,"matched (3)",1600,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",585.2727,7.576346,3030.538,392.0759,744.376,4873.484,"HALTEROPHILIE","matched (3)","Doubs","Franche-ComtŽ"
43,25,115,6098,527959,26,19.42308,"matched (3)",59100,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",11550.14,49.24625,111940.5,392.0759,744.376,4873.484,"HANDBALL","matched (3)","Doubs","Franche-ComtŽ"
43,25,116,1,527959,0,,"master only (1)",6000,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",1.894086,0,11364.52,392.0759,744.376,4873.484,"HOCKEY/GAZON","matched (3)","Doubs","Franche-ComtŽ"
43,25,117,5135,527959,23,21.34783,"matched (3)",61000,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",9726.134,43.56399,115539.3,392.0759,744.376,4873.484,"JUDO","matched (3)","Doubs","Franche-ComtŽ"
43,25,118,524,527959,17,25.29412,"matched (3)",36000,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",992.5013,32.19947,68187.11,392.0759,744.376,4873.484,"LUTTE","matched (3)","Doubs","Franche-ComtŽ"
43,25,119,1396,527959,4,18.5,"matched (3)",45500,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",2644.145,7.576346,86180.94,392.0759,744.376,4873.484,"NATATION","matched (3)","Doubs","Franche-ComtŽ"
43,25,121,1850,527959,29,21.55172,"matched (3)",67700,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",3504.06,54.92851,128229.7,392.0759,744.376,4873.484,"SKI","matched (3)","Doubs","Franche-ComtŽ"
43,25,122,17,527959,0,,"master only (1)",1500,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",32.19947,0,2841.13,392.0759,744.376,4873.484,"TAEKWONDO","matched (3)","Doubs","Franche-ComtŽ"
43,25,123,7407,527959,5,16.8,"matched (3)",34000,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",14029.5,9.470432,64398.94,392.0759,744.376,4873.484,"TENNIS","matched (3)","Doubs","Franche-ComtŽ"
43,25,124,1642,527959,0,,"master only (1)",25482,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",3110.09,0,48265.11,392.0759,744.376,4873.484,"TENNIS DE TABLE","matched (3)","Doubs","Franche-ComtŽ"
43,25,125,1639,527959,4,20.75,"matched (3)",23400,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",3104.408,7.576346,44321.63,392.0759,744.376,4873.484,"TIR","matched (3)","Doubs","Franche-ComtŽ"
43,25,126,385,527959,0,,"master only (1)",0,"master only (1)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",729.2233,0,0,392.0759,744.376,4873.484,"TIR A L'ARC","matched (3)","Doubs","Franche-ComtŽ"
43,25,127,350,527959,0,,"master only (1)",19000,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",662.9302,0,35987.64,392.0759,744.376,4873.484,"TRIATHLON","matched (3)","Doubs","Franche-ComtŽ"
43,25,128,840,527959,0,,"master only (1)",12400,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",1591.033,0,23486.67,392.0759,744.376,4873.484,"VOILE","matched (3)","Doubs","Franche-ComtŽ"
43,25,129,373,527959,0,,"master only (1)",13000,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",706.4943,0,24623.13,392.0759,744.376,4873.484,"VOLLEY","matched (3)","Doubs","Franche-ComtŽ"
43,25,131,198,527959,0,,"master only (1)",0,"master only (1)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",375.0291,0,0,392.0759,744.376,4873.484,"HOCKEY SUR GLACE","matched (3)","Doubs","Franche-ComtŽ"
43,25,201,255,527959,0,,"master only (1)",0,"master only (1)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",482.9921,0,0,392.0759,744.376,4873.484,"AEROMODELISME","matched (3)","Doubs","Franche-ComtŽ"
43,25,202,301,527959,0,,"master only (1)",3500,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",570.1201,0,6629.303,392.0759,744.376,4873.484,"AERONAUTIQUE","matched (3)","Doubs","Franche-ComtŽ"
43,25,204,311,527959,0,,"master only (1)",0,"master only (1)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",589.0609,0,0,392.0759,744.376,4873.484,"AIKIDO AIKIBUDO","matched (3)","Doubs","Franche-ComtŽ"
43,25,205,238,527959,0,,"master only (1)",1500,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",450.7926,0,2841.13,392.0759,744.376,4873.484,"AIKIDO BUDO","matched (3)","Doubs","Franche-ComtŽ"
43,25,206,683,527959,0,,"master only (1)",0,"master only (1)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",1293.661,0,0,392.0759,744.376,4873.484,"AUTOMOBILE","matched (3)","Doubs","Franche-ComtŽ"
43,25,209,106,527959,0,,"master only (1)",0,"master only (1)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",200.7732,0,0,392.0759,744.376,4873.484,"BALL","matched (3)","Doubs","Franche-ComtŽ"
43,25,210,115,527959,0,,"master only (1)",0,"master only (1)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",217.8199,0,0,392.0759,744.376,4873.484,"BILLARD","matched (3)","Doubs","Franche-ComtŽ"
43,25,211,211,527959,0,,"master only (1)",0,"master only (1)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",399.6523,0,0,392.0759,744.376,4873.484,"SPORT BOULES","matched (3)","Doubs","Franche-ComtŽ"
43,25,212,117,527959,0,,"master only (1)",0,"master only (1)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",221.6081,0,0,392.0759,744.376,4873.484,"SAVATE BOXE FRANCAISE","matched (3)","Doubs","Franche-ComtŽ"
43,25,213,449,527959,0,,"master only (1)",1500,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",850.4448,0,2841.13,392.0759,744.376,4873.484,"BOWLING ET SPORTS DE QUILLES","matched (3)","Doubs","Franche-ComtŽ"
43,25,217,165,527959,5,27,"matched (3)",3500,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",312.5243,9.470432,6629.303,392.0759,744.376,4873.484,"COURSE D'ORIENTATION","matched (3)","Doubs","Franche-ComtŽ"
43,25,218,474,527959,0,,"master only (1)",0,"master only (1)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",897.797,0,0,392.0759,744.376,4873.484,"CYCLOTOURISME","matched (3)","Doubs","Franche-ComtŽ"
43,25,219,28,527959,0,,"master only (1)",0,"master only (1)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",53.03442,0,0,392.0759,744.376,4873.484,"DANSE","matched (3)","Doubs","Franche-ComtŽ"
43,25,221,906,527959,0,,"master only (1)",3500,"matched (3)",207,29.2512,"matched (3)",393,"matched (3)",2573,"matched (3)",1716.042,0,6629.303,392.0759,744.376,4873.484,"ETUDES et SPORTS SOUS","matched (3)","Doubs","Franche-ComtŽ"
